enquiry_id,customer_id,received_at,channel,market,language,topic,sentiment,is_health_issue,contact_seq,order_id,verdict,gate,reason,answer_id,handle_minutes,decided_at
ENQ-0127,CUS-0095,2026-08-20 00:00,Email,ID,id,Order status,Frustrated,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0152,CUS-0599,2026-08-20 00:00,WhatsApp,MY,ms,Subscription,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0159,CUS-0576,2026-08-20 00:00,Email,MY,ms,Unclassified,Frustrated,False,1,ORD-01482,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0231,CUS-0503,2026-08-20 00:00,Website form,MY,ms,Sizing,Neutral,False,4,,ESCALATE,3-third-strike,contact #4 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0236,CUS-0074,2026-08-20 00:00,WhatsApp,SG,en,Subscription,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0316,CUS-0788,2026-08-20 00:00,Website form,ID,id,Ingredients,Neutral,False,1,,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-008,6,2026-08-25T14:24:04Z
ENQ-0382,CUS-0310,2026-08-20 00:00,Marketplace Q&A,ID,id,Where to buy,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0398,CUS-0231,2026-08-20 00:00,WhatsApp,MY,zh,Refund/return,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0446,CUS-0667,2026-08-20 00:00,Email,ID,id,Delivery delay,Frustrated,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-001,6,2026-08-25T14:24:04Z
ENQ-0453,CUS-0031,2026-08-20 00:00,Email,MY,ms,Unclassified,Frustrated,False,1,ORD-00092,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0511,CUS-0364,2026-08-20 00:00,Instagram DM,MY,ms,Refund/return,Neutral,False,1,ORD-00938,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0537,CUS-0059,2026-08-20 00:00,WhatsApp,SG,sg,Product usage,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in sg, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0580,CUS-0370,2026-08-20 00:00,Marketplace Q&A,SG,sg,Unclassified,Neutral,False,2,ORD-00950,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0599,CUS-0482,2026-08-20 00:00,WhatsApp,MY,ms,Refund/return,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0604,CUS-0702,2026-08-20 00:00,Marketplace Q&A,SG,en,Where to buy,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0612,CUS-0439,2026-08-20 00:00,Marketplace Q&A,MY,en,Order status,Frustrated,False,1,ORD-01129,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0643,CUS-0281,2026-08-20 00:00,WhatsApp,ID,en,Sizing,Neutral,False,4,,ESCALATE,3-third-strike,contact #4 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0654,CUS-0418,2026-08-20 00:00,Website form,SG,sg,Ingredients,Neutral,False,2,,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-008,6,2026-08-25T14:24:04Z
ENQ-0689,CUS-0359,2026-08-20 00:00,Marketplace Q&A,MY,zh,Order status,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0709,CUS-0608,2026-08-20 00:00,WhatsApp,ID,id,Order status,Neutral,False,3,ORD-01569,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0728,CUS-0728,2026-08-20 00:00,WhatsApp,ID,id,Delivery delay,Neutral,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-001,6,2026-08-25T14:24:04Z
ENQ-0734,CUS-0438,2026-08-20 00:00,WhatsApp,ID,id,Order status,Frustrated,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0776,CUS-0626,2026-08-20 00:00,WhatsApp,ID,en,Sizing,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0781,CUS-0624,2026-08-20 00:00,WhatsApp,ID,en,Refund/return,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0804,CUS-0136,2026-08-20 00:00,Marketplace Q&A,SG,en,Refund/return,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0856,CUS-0794,2026-08-20 00:00,Marketplace Q&A,MY,en,Refund/return,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0885,CUS-0597,2026-08-20 00:00,WhatsApp,SG,en,Order status,Neutral,False,3,ORD-01545,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0047,CUS-0787,2026-08-21 00:00,Website form,MY,ms,Product usage,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0085,CUS-0694,2026-08-21 00:00,Email,SG,en,Ingredients,Neutral,False,1,,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-008,6,2026-08-25T14:24:04Z
ENQ-0090,CUS-0291,2026-08-21 00:00,WhatsApp,SG,zh,Delivery delay,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0095,CUS-0726,2026-08-21 00:00,WhatsApp,ID,id,Sizing,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0108,CUS-0666,2026-08-21 00:00,Email,MY,ms,Sizing,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0133,CUS-0220,2026-08-21 00:00,WhatsApp,SG,en,Refund/return,Neutral,False,1,ORD-00573,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0195,CUS-0260,2026-08-21 00:00,WhatsApp,SG,en,Order status,Frustrated,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0200,CUS-0093,2026-08-21 00:00,WhatsApp,ID,id,Subscription,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0211,CUS-0491,2026-08-21 00:00,WhatsApp,SG,en,Sizing,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0234,CUS-0418,2026-08-21 00:00,WhatsApp,SG,en,Product usage,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0261,CUS-0337,2026-08-21 00:00,Instagram DM,SG,en,Refund/return,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0311,CUS-0582,2026-08-21 00:00,Email,ID,id,Order status,Frustrated,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0326,CUS-0175,2026-08-21 00:00,Instagram DM,SG,en,Delivery delay,Frustrated,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0402,CUS-0740,2026-08-21 00:00,Marketplace Q&A,ID,en,Order status,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0406,CUS-0573,2026-08-21 00:00,WhatsApp,SG,en,Damaged item,Neutral,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0415,CUS-0562,2026-08-21 00:00,Email,SG,sg,Sizing,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in sg, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0441,CUS-0739,2026-08-21 00:00,Instagram DM,MY,ms,Health complaint,Angry,True,1,,ESCALATE,1-safety,customer describes a physical reaction - never auto-answered,,16,2026-08-25T14:24:04Z
ENQ-0445,CUS-0427,2026-08-21 00:00,Website form,ID,id,Order status,Frustrated,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0449,CUS-0753,2026-08-21 00:00,WhatsApp,MY,en,Delivery delay,Frustrated,False,2,ORD-01947,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-001,1,2026-08-25T14:24:04Z
ENQ-0498,CUS-0647,2026-08-21 00:00,Email,ID,ms,Refund/return,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0531,CUS-0048,2026-08-21 00:00,Instagram DM,SG,en,Refund/return,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0536,CUS-0052,2026-08-21 00:00,WhatsApp,SG,en,Sizing,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0625,CUS-0213,2026-08-21 00:00,Instagram DM,MY,ms,Order status,Frustrated,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0646,CUS-0683,2026-08-21 00:00,WhatsApp,MY,en,Product usage,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0648,CUS-0625,2026-08-21 00:00,Instagram DM,ID,id,Sizing,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0652,CUS-0481,2026-08-21 00:00,Email,ID,id,Unclear,Neutral,False,2,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0667,CUS-0608,2026-08-21 00:00,Website form,ID,id,Order status,Neutral,False,4,,ESCALATE,3-third-strike,contact #4 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0670,CUS-0391,2026-08-21 00:00,Email,MY,ms,Product usage,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0721,CUS-0740,2026-08-21 00:00,Marketplace Q&A,ID,en,Delivery delay,Frustrated,False,2,ORD-01917,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-001,1,2026-08-25T14:24:04Z
ENQ-0740,CUS-0117,2026-08-21 00:00,Instagram DM,SG,sg,Where to buy,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in sg, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0768,CUS-0043,2026-08-21 00:00,Website form,MY,en,Damaged item,Neutral,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0798,CUS-0685,2026-08-21 00:00,Email,ID,id,Where to buy,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0848,CUS-0636,2026-08-21 00:00,Email,SG,zh,Sizing,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in zh, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0865,CUS-0345,2026-08-21 00:00,Instagram DM,SG,en,Subscription,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0895,CUS-0006,2026-08-21 00:00,Marketplace Q&A,MY,en,Subscription,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0060,CUS-0541,2026-08-22 00:00,WhatsApp,SG,en,Unclear,Neutral,False,1,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0091,CUS-0532,2026-08-22 00:00,Marketplace Q&A,MY,en,Product usage,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0096,CUS-0439,2026-08-22 00:00,Marketplace Q&A,MY,en,Refund/return,Neutral,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0160,CUS-0172,2026-08-22 00:00,Email,ID,id,Health complaint,Neutral,True,1,,ESCALATE,1-safety,customer describes a physical reaction - never auto-answered,,16,2026-08-25T14:24:04Z
ENQ-0167,CUS-0007,2026-08-22 00:00,Instagram DM,ID,id,Product usage,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0169,CUS-0739,2026-08-22 00:00,WhatsApp,MY,ms,Product usage,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0205,CUS-0642,2026-08-22 00:00,WhatsApp,SG,en,Delivery delay,Frustrated,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-001,6,2026-08-25T14:24:04Z
ENQ-0214,CUS-0245,2026-08-22 00:00,Email,MY,ms,Damaged item,Neutral,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0303,CUS-0041,2026-08-22 00:00,WhatsApp,ID,id,Subscription,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0345,CUS-0044,2026-08-22 00:00,Email,MY,ms,Refund/return,Frustrated,False,1,ORD-00123,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0353,CUS-0206,2026-08-22 00:00,Email,ID,id,Sizing,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0367,CUS-0239,2026-08-22 00:00,Email,MY,ms,Damaged item,Neutral,False,1,ORD-00626,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0416,CUS-0136,2026-08-22 00:00,WhatsApp,SG,en,Sizing,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0419,CUS-0082,2026-08-22 00:00,Marketplace Q&A,ID,id,Sizing,Neutral,False,5,,ESCALATE,3-third-strike,contact #5 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0423,CUS-0697,2026-08-22 00:00,WhatsApp,SG,sg,Order status,Frustrated,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0443,CUS-0250,2026-08-22 00:00,Instagram DM,MY,en,Health complaint,Neutral,True,2,,ESCALATE,1-safety,customer describes a physical reaction - never auto-answered,,16,2026-08-25T14:24:04Z
ENQ-0454,CUS-0236,2026-08-22 00:00,WhatsApp,MY,en,Ingredients,Neutral,False,2,,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-008,6,2026-08-25T14:24:04Z
ENQ-0529,CUS-0146,2026-08-22 00:00,WhatsApp,SG,en,Sizing,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0565,CUS-0221,2026-08-22 00:00,Email,ID,id,Subscription,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0684,CUS-0542,2026-08-22 00:00,Website form,MY,ms,Where to buy,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0714,CUS-0691,2026-08-22 00:00,Marketplace Q&A,ID,id,Sizing,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0732,CUS-0052,2026-08-22 00:00,Email,SG,en,Delivery delay,Frustrated,False,2,ORD-00143,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-001,1,2026-08-25T14:24:04Z
ENQ-0761,CUS-0629,2026-08-22 00:00,WhatsApp,ID,id,Order status,Neutral,False,1,ORD-01622,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0769,CUS-0094,2026-08-22 00:00,WhatsApp,MY,ms,Sizing,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0821,CUS-0346,2026-08-22 00:00,Instagram DM,SG,zh,Order status,Angry,False,3,ORD-00890,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0864,CUS-0409,2026-08-22 00:00,Email,ID,id,Unclear,Neutral,False,1,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0002,CUS-0756,2026-08-23 00:00,WhatsApp,MY,ms,Unclassified,Frustrated,False,2,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0011,CUS-0596,2026-08-23 00:00,Email,ID,en,Damaged item,Neutral,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0036,CUS-0656,2026-08-23 00:00,Instagram DM,ID,ms,Refund/return,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0052,CUS-0180,2026-08-23 00:00,Marketplace Q&A,ID,en,Refund/return,Neutral,False,1,ORD-00468,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0134,CUS-0699,2026-08-23 00:00,Instagram DM,SG,en,Health complaint,Angry,True,2,,ESCALATE,1-safety,customer describes a physical reaction - never auto-answered,,16,2026-08-25T14:24:04Z
ENQ-0216,CUS-0010,2026-08-23 00:00,Email,ID,en,Order status,Frustrated,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0218,CUS-0091,2026-08-23 00:00,Website form,MY,ms,Unclassified,Frustrated,False,2,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0247,CUS-0141,2026-08-23 00:00,Website form,MY,en,Health complaint,Neutral,True,3,,ESCALATE,1-safety,customer describes a physical reaction - never auto-answered,,16,2026-08-25T14:24:04Z
ENQ-0279,CUS-0449,2026-08-23 00:00,WhatsApp,ID,en,Order status,Frustrated,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0319,CUS-0325,2026-08-23 00:00,WhatsApp,SG,zh,Where to buy,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in zh, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0330,CUS-0209,2026-08-23 00:00,WhatsApp,SG,en,Ingredients,Neutral,False,2,,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-008,6,2026-08-25T14:24:04Z
ENQ-0340,CUS-0149,2026-08-23 00:00,Email,ID,id,Health complaint,Frustrated,True,2,,ESCALATE,1-safety,customer describes a physical reaction - never auto-answered,,16,2026-08-25T14:24:04Z
ENQ-0349,CUS-0420,2026-08-23 00:00,Email,ID,id,Subscription,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0381,CUS-0459,2026-08-23 00:00,Email,ID,en,Sizing,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0394,CUS-0080,2026-08-23 00:00,WhatsApp,MY,ms,Unclassified,Frustrated,False,3,ORD-00213,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0397,CUS-0080,2026-08-23 00:00,Instagram DM,MY,ms,Product usage,Neutral,False,4,,ESCALATE,3-third-strike,contact #4 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0428,CUS-0516,2026-08-23 00:00,WhatsApp,MY,zh,Unclear,Frustrated,False,1,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0448,CUS-0497,2026-08-23 00:00,WhatsApp,ID,id,Order status,Frustrated,False,3,ORD-01278,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0495,CUS-0508,2026-08-23 00:00,Email,SG,zh,Product usage,Neutral,False,4,,ESCALATE,3-third-strike,contact #4 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0517,CUS-0388,2026-08-23 00:00,Marketplace Q&A,ID,en,Delivery delay,Frustrated,False,2,ORD-00997,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-001,1,2026-08-25T14:24:04Z
ENQ-0522,CUS-0382,2026-08-23 00:00,WhatsApp,MY,ms,Where to buy,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0530,CUS-0435,2026-08-23 00:00,Instagram DM,MY,zh,Delivery delay,Angry,False,2,ORD-01113,AUTO_ANSWER,0-self-serve,"approved answer sent in zh, no human touched it",ANS-001,1,2026-08-25T14:24:04Z
ENQ-0598,CUS-0524,2026-08-23 00:00,WhatsApp,SG,sg,Subscription,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in sg, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0602,CUS-0381,2026-08-23 00:00,WhatsApp,MY,zh,Delivery delay,Neutral,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-001,6,2026-08-25T14:24:04Z
ENQ-0609,CUS-0533,2026-08-23 00:00,WhatsApp,ID,id,Where to buy,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0630,CUS-0301,2026-08-23 00:00,Website form,MY,ms,Order status,Frustrated,False,4,,ESCALATE,3-third-strike,contact #4 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0650,CUS-0390,2026-08-23 00:00,Instagram DM,SG,sg,Subscription,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in sg, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0683,CUS-0559,2026-08-23 00:00,WhatsApp,MY,ms,Unclassified,Frustrated,False,1,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0710,CUS-0689,2026-08-23 00:00,Marketplace Q&A,SG,en,Product usage,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0727,CUS-0434,2026-08-23 00:00,Instagram DM,SG,sg,Unclassified,Neutral,False,1,ORD-01108,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0731,CUS-0031,2026-08-23 00:00,Marketplace Q&A,MY,ms,Health complaint,Neutral,True,2,,ESCALATE,1-safety,customer describes a physical reaction - never auto-answered,,16,2026-08-25T14:24:04Z
ENQ-0816,CUS-0765,2026-08-23 00:00,Email,ID,id,Order status,Frustrated,False,1,ORD-01985,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0822,CUS-0300,2026-08-23 00:00,Instagram DM,ID,id,Sizing,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0831,CUS-0470,2026-08-23 00:00,Email,MY,ms,Unclassified,Frustrated,False,2,ORD-01211,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0836,CUS-0218,2026-08-23 00:00,WhatsApp,SG,sg,Delivery delay,Angry,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-001,6,2026-08-25T14:24:04Z
ENQ-0847,CUS-0544,2026-08-23 00:00,Marketplace Q&A,SG,en,Unclear,Angry,False,1,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0867,CUS-0035,2026-08-23 00:00,Email,SG,en,Damaged item,Neutral,False,1,ORD-00097,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-007,6,2026-08-25T14:24:04Z
